label,scontent
1,老骚我有一组  你骂我一句
1,感谢 哥哥 续费
1,感谢随风哥
0,公爵怕你狗
1,一个剑士。你骂骂我
0,一组一战到底报名行
0,再骂进去了
0,一站到底大哥们都在等着呢
0,现在官方有专门录屏举报的了
1,肾宝了解下
1,不是随便人.随便起来不是人
0,有哪位兄弟有网址，发下
0,曾经【医药费】: 要相亲了吗？
0,三十分钟就可以解决我们的故事了
0,老骚，我准备买车了，买个卡宴有牌面吗？？？？？？？？？？
-1,输卵管来了
0,你家肉肉还能生
-1,这就是那个孤儿
1,老骚百万年薪抽红塔山有牌面吗？
1,万人，一百万，加油
1,充了！
1,只要万人在气氛就好
1,万人。我想要。怎么办
1,万人小骚排顶不住我一个人套
1,想看看你呀
1,贵宾席就我一个人，好骄傲
1,真不敢想象万人姐以后会便宜那个猪
1,阿峰，开门
1,大爸回来了那可就厉害了
1,啊峰是狗吧！！
1,阿峰，你在吗？开门
-1,我以为523得鸡瘟死了，还有那么人
0,今天是要迟到了？
0,榜三不知道
1,滴  帅哥卡
0,万人姐 今天要点灯
0,快41级了
0,刚在想 你迟到了 你就开播了
0,老子要点灯
0,没网都不能活
-1,俊俊今天是真的丑
0,看着咋样啊
-1,捂得太严实 丑的一逼
1,给我狗姐留点面子
1,白黑我狗妹，多可爱的
1,能不能行了，狗妹不要面子的？
-1,太丑了，套尼玛
-1,我们家兄弟更丑
0,当你妹 压力太大了
1,虽然丑了点，我还是想套飞她
1,万人，他们都丑，除了我
0,这破船 怕了 不敢上了
0,又感冒了？声音不对。
0,君子哥不是宠你吗
0,我星要523大飞机加点灯老骚
0,骚，我开帝王，你能不能反两次
0,这不是鹤帝吗
0,勾八是什么意思？骚
0,点疼，缺位团，一站到底来一个
-1,别做指挥官
0,感觉血色能把虎牙收购了
0,骚，勾八是什么意思
0,梦哥画面的音乐，霸气
0,能不能封人
-1,宝图连麦  别逼逼带节奏
0,骚哥勾八是什么意思
0,喜羊羊被打了个B形
-1,蔡x: 在外面晃悠 挂你这个牌子没少挨骂
0,云海哥君王牌面
-1,在带节奏连麦直接封
0,我带牌子出去谁都认识
-1,进麻小偷房间进去说一句话就被封了 套尼玛真狗
1,感谢 战哥续费
-1,俊哥，狗妹是真的丑。
-1,小丑死的比赵四他爹还惨
1,你哥哥不行 狗妹的行 能起竿
0,俊哥，你年度咋整了？
0,多喝水吧俊哥
0,主要是骚饿了
0,我确实感觉我需了
1,俊哥，我刚刚旁边那台车里那个兄弟在看你直播。在里面哈哈笑
1,我不虚，我还可以战斗30分钟
1,给我搞个黑女来玩玩
-1,让小谢给你弄点壮阳吃吃让小谢给你弄点壮阳吃吃
-1,让小谢给你弄点壮阳吃吃
0,你是yy的菊花
1,虎牙第一君王不是盖的
0,和你姐关系特别好。
0,YY网红是一家
0,这个颠覆榜都不上还要换游戏
0,老骚s蹲吗
0,你该研发了
0,骚，你吃过下面吗？
0,这个榜上不起
0,老骚  你会狗喝水吗
1,这个东旭是个手子。 我在集梦看过。 不是卖号的
0,大哥别在意黑粉说的话，咱们家反串多你也知道
-1,凭尼玛，滚
0,老骚我给你研发个 有奖励吗、
1,哇，任性30级牌牌好牛B，红色的
0,你们都不看他说了什么吗
0,谁能干的过烟雨楼啊
0,你们都不看他说了什么吗就放出来？
0,1000太少了吧
-1,带节奏1万元一样封，带尼玛节奏
0,打电话整人，。
0,老骚音乐很大啊
-1,都不是一样坑钱
0,我有一个游戏不错 叫做。摸奖
0,老骚百人守护搞起来老骚提提523气势
0,我骚干老2，干，7不干
0,诗词大赛 188参赛 自己说诗句 观众分别投票一票
0,骚，自从看了你的直播，我们的反圈钱意识越来越强了
-1,别提其他主播
1,你个沟八，我要看你坑钱，请开始你的表演
0,坑了我130
0,给小公鸡30分钟
1,开始坑钱吧
0,麻将馆老铁要慌。灭蚂蚱
0,你一天到晚都说圈钱，他们都抗圈了
0,坑钱大逃杀，
0,死亡歌友都是主播领奖
0,老骚我还有一个钞票机你叫我爹就给你了
0,你先上2万
0,君王团来把
0,你喝酒了还是没睡醒？
1,你是个狗吧。
0,君王给我上
1,你个沟八，别整没用的，开始坑
0,狗妹 给自己卡徽章
1,俊哥，今天不坑钱了吗？
0,大哥，玩升级
0,贵宾席第一打全场
0,给你刷，我睡不着
1,一天不刷虎粮浑身难受
0,哇，啤酒君王了
0,海外友人
0,就是繁体字
0,云海哥就是睡不着的那种人
0,他们不太会简体的
0,香港的是个大哥
0,你以为你打繁体字就是香港人了吗你刷钱，你才是香港人
0,骚啊，改马甲报销不？
0,站就玩了  撤那麽多毛筆
0,难道你不饿吗
1,那我们就是星秀最有文化的直播间了啊
1,可以把写的诗截屏放在屏幕上
0,太慢了，人都跑光
-1,你看不起谁？
0,没意思，有钱任性
1,能来场死亡歌友会吗？骚爹
1,轶云海: 你自己安排吧
0,先解说一场
0,歌友会不行，以前玩过
0,操，除了个人点灯
0,不要刷屏 刷屏的给30分钟冷静
1,轶云海: 太狗了
0,那就骑士团点
0,Cc哥来了
0,骑士第二是个大手子，场控复制说话
0,跟相亲差不多
1,欢迎第二姐姐
0,我刷喊嘛
0,我刷你叫我爸爸不
0,以歌会友以歌会友
0,要求不高  相亲有洞就行
1,我不想认你这个儿子
0,我能刷
-1,这歌好难听
1,cc哥！七分拽，
0,三万卡房管
0,29级牌子..............
0,我是个基佬。分手了 求骂
0,别的不多狗粮管饱
0,藏宝图点一灯
1,今天 骑士厉害了
1,哈士奇装一B？
0,报告，今天下午贵宾第一个公爵续费了
0,一个星期弄一天打情感电话
0,万人来了
0,老节目都做做丫
0,能不能换首歌，
1,上船吧大哥们
1,老骚我卡你牌子了快夸我
0,比样的情人
1,老骚，我一毛都没刷，快夸夸我
0,点歌费结一下
1,看我的勾八团，屹立不倒。
0,可不可以申请打会电话 好就没打了
1,【随风潜入夜】: 这个歌我喜欢
1,你个勾巴  别唱
-1,你的粤语是真拉稀啊
0,他嗓子疼 理解下吧
0,点灯之后看情况
1,骚君大哥 越来越仓了
0,上船，我今天要中奖
0,啥时候相亲
1,万人姐姐  你能给我生孩子吗
0,点灯的给我续费
1,名字都改不起，属实没排面
0,几号年度？
1,你改个万人小迷弟啊
0,咋了万人姐姐
0,你们给我续
1,感谢大姐续费
0,骑士团点灯，这不是在厕所点灯吗？
0,oooooooo
1,全场续费了
1,气氛就是打起来的兄弟们
1,点火箭灯吧
1,这灯点的我猝不及防
1,哈士奇今天这么仓吗
1,感谢LC哥
0,剑士VS骑士
1,今天骑士好多狠人
1,大骑士十个人都没有吗？
1,j看不起谁
0,安静一点好吗: 打不过
1,活捉万人小骚牌
0,你说啥。？我没听见。
0,万人姐弄他
0,我大骑士在此
0,我也要飞
1,欢迎燃烧哥
0,圣火哥来了
0,523小瘙排:是谁要飞？骚我今天发工资了
0,我今天发了320工资
1,打倒骑士团，活捉万人小骚牌
1,就打你个勾八骑士
1,活捉万人小骚牌，给我套一套
0,一百军团来了
0,查房两火箭
1,2个火箭 哥哥
1,全场追一追，大点干
1,什么时候打年度。老骚我给你准备100
1,现在有钱牛皮了，都不打电话了
1,我们是全场打，骑士团
0,插得深来吧
1,活捉万人小骚牌，我要舌吻万人
1,万人姐姐上；
0,假梦开骑士号进来
0,骑士打剑士
1,呼叫皮大大，云海在装逼
-1,别给他画面了
1,燥起来剑皇团的兄弟们
0,这个帝皇谁的号？
1,这那是打全场，就是剑士打骑士
1,还是骑士有排面
1,大事件刷点
1,兄弟们该续费他
1,按地上摩擦
1,把哈士奇摁地上摩擦
1,全场公爵哥哥姐姐上那么一上上
0,回收拉稀君王
0,全场还有
1,这名字挺仓！
1,感谢某人哥
1,你们家人好厉害
0,加微信有事相告不会让你们后悔wfy794939
1,骑士不容侮辱
0,0.00.0.0.0.0.0................
0,收拉稀骑士号
0,云海哥你给我上
0,海景房了解一下
0,三亚的放假高
0,他有海景房
0,前度哥 183 140斤 24岁 海南三亚
1,他家靠海，管不住，一生全靠浪
0,可以上船了
1,哎呀，这小伙行
1,不给面子
1,他家有海得罪不起啊
1,曾经哥 这脾气
1,今天灭灯狂魔，太变态了
1,3秒都没有
1,我想救！！！没钱了
1,史上最短命嘉宾
1,男人何必为难男人啊
1,能上啥  怎么可能
1,嘎嘣一下就死
1,的确快啊
1,这个相亲，太难了
0,这灭的，小姐姐都不敢报名了
0,这个就呐呐呐了
1,长相无可挑剔，身材黄金比例
-1,主播直接灭
-1,怎么全是主播
1,灭队军 好可怕
0,没主播，就没人了
0,我是常州的
0,我觉得他是胖子
0,B＋ B＋B＋
0,给我机会上吗
0,阿杜不给我上
0,主播来就是搞人气得来
0,不能给男哥，
0,主播来就是有目的的
0,，8888
0,这尼玛19？？？？
1,哥哥们，留人
1,抬走，对B小了
1,我说对吧!大哥喜欢肛太难了
0,好好学习天天向上
1,她有衣服，给我灭了她。
0,北极熊你给我灭
0,主播喂不饱
0,拉拉啦啦啦啦啦啦啦啊啊啦啦啦啦
0,骚，给我撤了吧，我怕我怕，下次吧
1,下一位就厉害了
0,够吧这十一个字了
0,灯下留人……
0,今晚什么情况
1,财大气粗的
1,我想捡漏个主播，大哥们，大姐们，手下留情。
0,这个能看到
0,不可能圆梦
1,不要灭了！捡漏组不容易
0,这是来吓唬谁……
0,今晚没财团相不了呀
1,报告，黑夜哥是个大手子
0,这是中国南的主播
-1,没得搞了，黄了
-1,都是主播，得到也没用
1,狗喝水要火了
0,把我送她把，我们不欠别人的
0,主播养不起
0,主播都是来拉投资的
0,套 你不是没水喝啊
1,顺风尿尿湿了鞋
0,日常卡牌子
1,周爸爸开始拍四个都是主播。笑死
0,张少侠留步
0,我早就想去了
1,准备抬走了。
1,么么哒，我的，别抢
1,么么哒我的，别抢
0,22岁一下的都太小
1,安妮姐牌子牛逼
0,估计小号或者玩吃鸡去了
0,煤老板的女儿
1,能刷的哈哈哈哈哈哈哈哈
1,这个太完美了。
0,主播别灰心，昨天有成功渡劫的女主播
1,能抓头发输出的，够强势
1,这个我要了
1,都别抢，我的
0,与富婆无缘
1,这个是真大
1,往后余生，爆破是你，挑矿是你
1,又想骗我去挖煤
0,不想工作了
1,我会休下水道
0,我老板，擦
1,打洞可以吗
0,这不是我老板吗
0,小店区的嘛？？？？
0,云海哥什么脾气
0,能不能大点干早点散
1,这是福利啊
1,捡漏组的福利
0,太纠结了！
0,等一下她会自己上了
0,要强势点的
0,就这一张照片？
0,丫三丫五呢
0,不当也得当，岳父的矿没人挖
0,山细太园的。。。
0,山西太原。170。108。34C 自己开公司
1,恭喜，迎娶白富美，走上人生巅峰
1,1314中个富婆 不亏
1,拒绝。哈哈哈哈哈哈哈哈
0,死的比赵四他爹还惨。
1,难道看上我了
1,真要嘎嘣就死了
1,嘎嘣死了嘎嘣死了
0,438 438 438 438 438 438 438 43
1,我是被笑死的
0,nana了？
-1,拒绝别人，你来参加什么相亲节目
-1,拒绝人的就不要上了！
1,好不容易站起来就嘎嘣死了
1,7组准备干活
1,这态度转变得太快了
1,云朵是主播
1,给我灭了她
1,直接拍死
1,又一个养不起的
1,灭灯组准备
1,一首7搞定
1,欢迎思淼哥
1,对A 抬走
1,我一对22
1,我高冷，我阴冷，我不会笑，你们给我灭
1,嘎嘣哈哈哈
0,哇  小师妹好久没来了
-1,虎牙马蓉。。。。。。
0,放大/{xh/{xh/{xh
-1,看不到  点啊
-1,照片PS太假了
-1,马蓉谁敢要啊
1,别乱说！马蓉没有这么漂亮
0,有男的吗？
0,杭州的有嘛，了解一下小哥哥
0,主播不带财团来就是死
0,主播带财团
0,主播太多了
0,主播上来就行
1,又厉害厉害了
-1,主播十个九个都是那啥
0,爵位大战？
-1,主播绝对死的惨
0,离我那里不远，/{xh
0,要了解一下吗
-1,主播别上了 浪费时间
0,523欠你个能刷的大哥
-1,都是主播玩着没意思了
-1,主播直接抬走了
-1,听到声音就恶心
-1,我想睡，她太小
-1,和上个死的一个样
0,杠不过榜一
1,我阴冷，我木呐，我高冷，你们给我灭
-1,丁丁太小喂不饱。
1,场控收钱了
-1,离开照片，绝对真人真太丑了
0,有没有男嘉宾啊？
-1,一点气质都没有
-1,倒闭啦 倒闭啦
0,以前的主播才艺大赛可以玩主播多
0,我建议主播都别上了
1,今晚的都嘎嘣就死
0,不是主播的女人能有几个来这相亲
0,剑皇的大哥都不再
0,陈喆你嗨了吧。。。。。
0,先来波画面之争，准备计数
1,痛失亚军，含泪夺冠
0,骚呀，你看不起主播团？？加上主播团
1,爆发吧，我白号团的大哥们
1,烟枪，你有点呛啊
1,小剑士现在拉了
1,燥起来，谁也别活
0,LOL哦咯
0,骑士敢不敢打字
1,二哈燥起来
1,领今天能赢
1,日天，你个狗瘠薄
0,喜羊羊
1,领主画面贼好看
1,喜羊羊燥起来
1,0组团今天有大哥
0,哇哦哇哇哇哇哦哇哇哇哇哇哇哇哇哇哇哇哇哇哇哇哇哇哇哇哇哇哇哇
1,套，领主站起来
1,0组团站起来了
1,我要消费
0,渣渣辉哥来了
0,公爵敢不敢说话
1,一百万的调音师
1,酒窝Ai开朗: 这尼玛颜值不得了
1,燥起来 开始坑钱
0,你也夸夸我，我有一组1314
0,好久没看你打电话了 现在还打电话吗
-1,改个名字真贵
1,骂骂我我要消费
0,狗星被a了？？
0,[ ￥$微笑 ]已被房管[ 523丶雪贤 ]禁言7天
1,为快乐消费
0,今天能升级吗
0,你在我哪里就算吊毛，俊哥
1,感谢枫林哥
1,你就是虎牙的一股清流
0,今天听说民间大哥被你骂走了
-1,50级，你要点脸
0,昨晚剑士团拉了？
0,你昨天真把民间大哥骂走了？
0,骚，火速给我一块钱，给你卡个牌子
-1,凡夫你就是弟弟
0,八戒来了
0,他去大事件那里  一顿舔也毛都没刷！！
0,两个民间大哥不一样
0,东旭哥说话了
0,老骚我10级牌子
1,圈钱啊快啊我要看
0,东旭你188在哪里
0,俊哥知道为啥泡最近不直播了吗？
0,东旭刷了一根
0,去问输卵管
0,拉拉星死亡了吗
0,拉拉星怎么了
-1,他们都是表面兄弟
0,我們就是自己玩
0,拉拉星还出的来吗
0,俊哥，啦啦星咋了
-1,巴不得你死
-1,最后背后捅你一刀
-1,白刷了兄弟们，
0,所以我只刷虎粮
0,退网之前可以吧我们卖一波
1,我还能，刷，老骚
0,你要退网 应该跪谢这群粉丝
0,不是说还有个连麦嘛
1,别说了，我刷
1,后悔个勾八
1,深中骚毒，无法自拔。
1,有套路我们
1,不会 你没钱的时候就会想起我们的
0,我骚就不在了
-1,Hong【523军团】: 我你媽的限額了
1,坑钱都坑出哲理来了
0,老骚老骚太子星永久封吗？
1,坑的明明白白，不做假
1,套尼玛！谁整这歌！真适合你
0,豆子，我对不起你
0,对面谁安排他
1,打扰了，出去一下
1,周芷若，九阴白骨爪
1,打扰了，告辞
0,伤良心就是523
1,让我去还了把，俊哥
-1,兄弟门，灭灯
-1,以后全体灭灯
-1,尼玛，美颜也9不了对面这个主播
1,你们太坏了
-1,她还真把她自己当仙了
0,900多人的直播
-1,天仙配？董永死得老惨了
1,全靠你刷钱
1,俊！对面是你姐姐吗？
0,李莫愁得感觉
0,大事件你个沟八
0,大事件你个够八
-1,也太丑了吧
1,有点东西。。
1,音乐比舞蹈美多了
1,鬼畜的舞蹈
1,抬走。套
1,兄弟们。我劝你们善良
0,骚十年后你还直播我给你刷宝图
0,有点像古代的妖姬啊
1,欢迎新来的兄弟姐妹们 点点订阅 感谢支持
1,大事件在狗妹那里飞火箭了，狠人，赶紧刷
0,要求快进
0,骚  等下问下她这首歌叫什么名字
1,妹子真心不错肉肉的  多带感
-1,你们猜她穿裤子没？
0,地主老财
0,M、啊哲【523】:复制唐哥啊
1,小胖手，我喜欢
0,古代的电母pk虎牙小俊
0,阿杜去哪里了
0,别把大哥大姐都跳跑了
0,捂一捂？？
0,王府大总管是谁？？
-1,老骚，她这样的我能套10个
-1,这女的脸 我怎么看都 怪怪的
-1,怎么说都是小姐
0,湖南的虎牙好多
0,杀了黑人家的
0,轶云海:鲁啦啦，禁言的别复制
-1,尖嘴猴腮嘴唇还薄，
0,她说天天被怼的没力气了
0,。。。怎么没人了
-1,好丑女主播
0,波波哥: 你妹跟你唠叨两句又把我取消了
-1,这女的一忽悠就能上，
1,东旭你是飘了
1,最喜欢俩主播，老骚和日天，可惜日天退网了，骚，你要坚持
0,上半夜玩好玩
0,不要说的直白啊
1,东旭 续费给他看
1,东旭没脾气？
1,这是假的东旭
1,东旭？这么秀
0,新场控你好
1,跟大家讲个笑话，骚俊说他长的很帅
0,Hong【523军团】: 東旭 不行 飛起來看看阿
-1,老骚看不起谁
0,又多了个姐
0,贺我一季子
0,这个游戏主播吧？
0,虎粮打成一厘米了解一下
0,老骚    猜猜我是谁
0,骚，那是什么水
1,舔得明明白白
0,主播怎么湖南的那么多
0,把小迪关进去
0,小迪安排进去
0,和我汤姐比不是一个排面
0,我究竟做错了什么
1,打扰了   告辞
1,你们给我哭
1,这勾八  唱的我都软了
1,能快进么···师父··
1,生无可恋表情我骚
-1,让她下巴磕个键盘……
-1,这唱的是什么勾八玩意
1,骚君眼真大
-1,怎么还没完
1,唱跑了几百贵宾席啊
1,老骚叫他做人
0,dnf，会打吗
0,四川有到处跑这个城市吗？
0,tg'''.........................
0,英雄联盟走一波
0,我就会打麻将
0,还差两千票 大家再上一上
0,这值100手亮？？？
0,PGong阿这是
0,PGong
0,应该是酒窝
0,女嘉宾的头发是我做的。 是深棕色
0,这是酒窝姐
0,曾经哥，我还以为你要灭她
0,大白哥补刀
1,我耐你酒窝
1,酒窝姐太难了
1,燃烧哥优秀吧
1,说等的，上啊！
1,酒窝我耐你
0,这个是李小璐
1,不要抬呀，这个挺好
1,给酒窝个机会
0,月初 口袋没钱  看看就好
1,一票教做人。
0,男哥300
0,很多小虎牙
0,圣火哥中了
0,一个火箭连麦也可以么，
1,她爱开朗。
1,她爱开朗啊，
1,她爱开朗
1,灭灯狂魔给我上
1,我也爱开朗
0,人艰不拆
0,还有补刀的！
1,报、、、、、、、、、报告大人，有冤情， 灯下留人。
-1,灭灯有啥好处呢我看不懂
0,就是要灭了她
0,赶紧下一位
0,你算少了三百组亮灯
1,我酒窝姐太难了
0,我也想灭了她
0,改名吧
0,酒窝AI云海啊
0,等等我不相信
1,报、、、、、、、、、报告大人，已查实，确实搅乱市场，斩了。
1,他还是爱开朗
-1,你个沟八玩意
0,夷陵老祖魏无羡
0,河北 20 17 100 c
0,把说话放在公屏，手机全屏看不到
1,头圆的可以吗
0,大学就c了，毕业可以D了
0,廊坊不是山东省的吗
1,欢迎沉思哥哥
1,脸都屁歪了
-1,这些都是他们自己人搞的 这个主播在骗你们钱
0,安静姐来了
1,身材野看不到
0,'''''''''''''''''''''''
0,名字违规就
0,这是个学生
0,太难了就一个灭
1,你们要善良
1,这个是安静姐？
1,小白兔是女神7吧
1,小白兔在暗示777
0,哪个安静姐
0,兔子姐姐在生7
0,凡夫都在睡觉
1,活的不如狗
1,随礼哈哈哈哈
0,有没有四川妹子
0,难波思睿
0,有没有贵州妹纸
0,NO.3车尼尔（穷人家的…: 没底气
0,就一个小白兔，还被自己
1,能不能让我捡个漏
1,灭灯狂魔准备就绪
0,我南昌的  我套
0,我不是狠人。。。
1,你是你是你就是
1,你是勾八狠人
0,南昌科大？
0,因为你有蝙蝠
1,你是女主播接力最喜欢的民间大哥吗
1,15万的狠淫
0,我也是科技毕业的
1,对A好啊，可以自己开发了，我要当开发商
0,开发商了解一下
0,睡觉 在梦里和万世鞋相遇
1,哇，哇，哇，我的梦中情人啊
-1,得不到就毁了
0,有点猫九的感觉耶
0,这不是a呀
0,龙哥眼熟？
0,这是夏令子。？
0,又回来了？
0,大舅快出手了
0,流年，出来
1,感谢八百哥
0,阿木木这么有排面吗
1,这个女的挺漂亮
1,我喜欢她后面的那个
0,换一张照片
0,养不起
0,太难了…
0,等等，有人续费了
1,这妹子真好看
0,唐8怎么说
0,我和tang总不说话
0,这是夏令子
0,5亮灯了
0,衣服都一样
0,主播灭了灭了灭了
1,笑死了
0,我带查的房 我不认识？
0,骗人肯定抬走啊
1,不是没有心动男生      心动的男生刷不起
0,不是大学生吗
-1,不能同款衣服吗，非说主播
0,21岁今年刚毕业！还大二
0,终于有个刷了
1,俊哥，俊哥，我10级了，快夸夸我
-1,拉黑了
1,这个好  必须娶回家
1,希望护士可以
0,相亲的什么鬼
0,18官方身高了解一下
0,她在说我呢
1,男哥太难了
0,徐冬冬？？？？？？？？
1,兄弟们等，死等，不信捡漏不了一个，死等。
0,有没有心动男生
0,酒窝哥～～
0,这是小骨头
0,酒哥被打了
1,女人帮属实不行
0,下面肯定黑
0,有   但是不敢上啊
0,套尼玛 财团来了
1,这个少妇活好
1,波波有点东西
0,保我没用
-1,退网了  再见
0,波哥是姨太太凑齐了？
0,9999+
-1,安妮姐姐生气
0,这个是酒窝
0,来了，他来了
0,酒窝名字这样相亲，大哥肯定打你啊
0,这是谁啊？
0,又欠一个男朋友
1,哈哈哈哈，他爱上你了
1,秋裕、苏茉Summer:哈哈哈哈，他爱上你了
0,喜欢 没钱
1,灭灯狂魔太厉害了
-1,又是个主播
1,苏茉小姐姐么么哒
0,一呐呐就死亡的快
0,再呐也没用，灭灯狂魔太多了
0,反正都是抓紧抬走
0,这就nananan了
0,9292  倩倩
0,要死亡le
0,开始给我灭
1,有请108号技师
1,男哥，你是大模找多了呀
0,给我灭起来
0,这个nanana
1,这么漂亮吗
0,我在洗浴中心见过她
1,看得我好羞涩
0,太na了
0,放过我吧，我都要睡了还要来一下吗？
0,nananan
1,白兔兔灭了她
0,赤裸裸的嫉妒
1,果然，男人都是大猪蹄。
-1,80块玩过她
1,安妮姐，男人都是视觉动物，不要怪我们
0,我尼玛，头晕
1,基操，勿，观之
1,喜欢就大点干 打点散
1,我情愿憋死
1,我要死她身上
-1,这个我80块见过
1,呵，波哥我看清你了
1,灭灯狂魔不同意捡漏
-1,给我毁了他
1,好看阿/{xh
-1,靠 南哥 跟狗一样
-1,男哥，你是狗吧，这都忍心？
1,比安妮大的都灭了
1,安你姐别啊
1,大哥们还能不能让我捡个漏
1,安妮要报复社会了
-1,大家得不到 就毁了她
1,白灭，我捡漏
1,荒个沟八给我干
1,安妮姐嫉妒了
1,呵  女人
0,安妮姐吃素了
1,和呵  女人
-1,安妮你个沟八
1,女人羡慕嫉妒恨了
0,成都的呢？
1,呵，，女人
0,我要充钱了
1,安妮姐啊，我们是爱你的
1,故意的吧捡漏组难我的白模模呀
1,凭本事单身
0,喜欢可惜没钱
0,安妮姐续费全退
0,叫曾经哥来啊
1,女人的嫉妒太可怕了！
1,续费劝善良了
-1,太大了受不了还没进去就没了
1,兄弟们众筹下，众筹下。
1,众筹保CCCCC
0,你快打广告
1,这是大哥
1,灭他 抬走哥哥们
1,这是自家大哥
1,这帮女人飘了
1,按地摩擦摩擦
0,合肥当代音响:安妮姐，你赢了，我就一手
0,白号团的大手子。
-1,这是主播，又来骗人。RD倩倩
0,沉思哥，你不上？？？这个
-1,大老爷们儿播尼玛的星宿
1,大哥要等等
1,安妮你在这得不到男人
0,合肥当代音响:我说等我
0,安妮姐随礼
0,疯男？？？？
0,音响哥要等
0,等等 我哥说等等
1,骚俊先在补刀还来得及吗
0,影响格说的
1,安妮姐去休息吧
1,拍死灭灯狂魔
1,灭灯团上啊
1,安妮这个小骚牌
1,牛皮牛皮牛皮
0,夫哥 你准备好了吗
0,不上了？？？
0,我冲了2万
0,复制tang爸说话
0,冲了两万了解一下
0,老骚他充了两万
0,劝退，劝退，
0,这音响我买了
0,刚荧光棒啊！
0,淘宝有音响哥店铺吗？我要买
1,很是优秀啊！
0,没脾气了？
1,吃了我40组，我气
1,干起来干起来
0,疯男来了就看看: 吃了我40组，我气
0,夫哥，我要板凳，安排
0,音箱哥給大家做越老了
0,不容易啊，一晚上了
0,刷荧光棒吧
-1,不要带主播节奏
0,23.18.95
1,不要抢，不要抢，捡漏组春天来了
0,合肥当代音响，曾经是本直播间最大的广告商，了解下
0,第一个进下轮的
1,检验真爱啦
1,音响哥心里慌的一比
0,又空开君王？
-1,什么几把电脑啊
-1,辣鸡电脑 丢了吧
0,波波哥续费准备了
1,凡夫的礼物有毒
0,不要带节奏  就是娱乐
0,大大大大大大大大大大大大大大大大大大大大大大大大大大大
-1,不是主播，别瞎说
0,大点干 早点散
-1,主播尼玛啊，别跟风，老子特意去看了
1,剑皇集体续费捡漏了
-1,这些带节奏的直接7天啊
-1,真尼玛是主播
1,这个可以有，够大
-1,一群带节奏的sb
-1,真是主播，不信自己去看，9292倩倩
1,要长相有长相要身材有身材
-1,场控会七天吗？那是你爹吗，还三十分钟
0,能不能抬抬价，大哥们
-1,人家现实有职业，别尼玛带节奏了
-1,主播也需要xing生活
0,/{zt/{zt/{zt
0,"""A累了没事,就三天"""
0,公会应该会出来吧？
0,拜拜了兄弟们吃饭去了
0,A类的顶端
0,马云双十一发11.11亿支付寳搜索550518985领11元
-1,虎牙要卸磨杀驴了
0,一定要挺住
1,我是保安
1,有时候  大哥大姐说话都不复制   飘个逼行
0,我就想看看这是谁
0,发现长江那个二十四 小时在的人最近消失了
0,没啊，我就出去玩玩
1,套，老子上厕所洗澡都带手机看
1,我就喜欢有人装逼，然后被打
0,你这话说的
0,远山吃饭了吗？
0,都不来这了
0,一花一世界也是猪
-1,不要提猪姐了 真的过去了
-1,都不是好人
0,玩的方式你们不太认同罢了。。。
0,所以她来我们欢迎，去哪玩和我们没关系
0,我们是小游客，也不是大哥大姐能驱使的
-1,桃十一就是个勾八
0,可惜了，菩提哥不在了
0,思念出差了吧
1,桃十一有一姐的潜力
0,没看过桃十一
0,茶汤也行的
0,主要很难整出笑点，
0,没有 现在拉拉星都不怎么吃523的了
0,都基本独立了
-1,弄得退网了
-1,阿星凉透了么
0,不休息，可能现在就41了
0,天天上班还能夜里看那么久
0,偶尔看晚一点，经常十二点就睡了
0,伍声。一样的
1,我就希望老骚每天吃得饱一点，乐呵呵的直播
0,桃十一回来了
0,不过我很少刷钱  我是YY那边来的
1,老骚唱歌和唠嗑挺好玩
0,十一不算正是徒弟
0,背叛师门的不看
0,菩提哥君王号是猪在玩
1,人也没啥坏心眼
0,昨天还在艾伦那上麦了
0,猪姐节奏大，
0,猪来虎牙不到半个月，所有知名大哥都认识了，好好想想
0,鹤肯定在直播间呢
-1,猪姐不会来了，不要说了
0,你们觉得老骚这个星期能升41级吗
0,她不会来了，聊聊别的
-1,我和她聊天聊了一晚上，她的事我不太想聊
0,出名之前来这消费一下就行了
0,以前老骚的徒弟
0,老骚不在，几个徒弟也不会好过，一句话还是要523自己强大，
0,最近是飘了
0,谁被A了？
-1,我骚怎么榜这么拉了
1,我感觉我能一票教做人
1,我中五千给你四千八
1,捞骚 我两票
0,上了300张了
1,偷塔能中就行，哈哈。
1,中了火箭安排
1,开了开了，大吉大利
1,我要中奖了
1,中了都给我骚刷
0,银豆都没中过
0,等下我充钱
1,渣男团中奖了 恭喜
0,套，你上就团灭
0,渣男团也全灭
1,多的不说，少的不唠，我媳妇就在这骚直播间娶的，如今已经五胎了
0,渣男团中的最多每次
0,全部团灭，求求你别上了
1,东莞吴彦祖在此
0,兔了白了白
1,安妮我耐你
0,安妮是不是小号喵在下面的
0,安妮哥 我在这
0,等不到妹子
0,安妮我在这
0,我178 才55公斤，我拉了
0,有没有漂亮的小姐姐
1,思念   酒窝滚出来！！！
0,姐姐报名加屏幕上微信
1,哈哈哈哈或或
0,小胖子
0,mc自己干
1,小妮子，抓住机会，有车，有车
1,哈哈哈还啊哈哈哈哈哈哈哈
1,安妮骚牌控制不住了
1,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1,酒窝你个够吧
0,她是要偷塔
0,安妮姐要捡漏
0,狗妹来了，
